source_id,name,prefecture,category,lat,lng,google_rating,google_star,google_review_count,google_name_matched,image_url,has_image,source
Q11294440,カナディアンワールド公園,北海道,公園,43.5661111,142.2391667,3.7,3.7,303,カナディアンワールド,http://commons.wikimedia.org/wiki/Special:FilePath/CanadianWorldPark.jpg,1,japan_with_rating
Q11294568,カパルワタラ,北海道,荒島,44.2551111,145.2326944,5,5,2,カパルワタラ,,0,japan_with_rating
Q8526583,カムイエクウチカウシ山,北海道,山,42.6250000,142.7663889,4.3,4.3,14,カムイエクウチカウシ山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20KAMUEKU%203.JPG,1,japan_with_rating
Q138787806,カムイロキ山,北海道,山,43.2805556,143.5686111,3,3,2,カムイロキ山,,0,japan_with_rating
Q134621117,カンカン山,北海道,山,42.7398629,143.5265411,3.7,3.7,3,カンカン山,,0,japan_with_rating
Q134307813,カンジウシ山,北海道,山,43.5516667,144.6819444,0,0,0,カンジウシ山,,0,japan_with_rating
Q134691708,キムンタップコップ岳,北海道,山,42.3575000,140.1327778,0,0,0,キムンタップコップ岳,,0,japan_with_rating
Q131911811,クテクンベツ岳,北海道,山,43.6911111,144.8300000,0,0,0,クテクンベツ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Kutekumbetsudake.jpg,1,japan_with_rating
Q133294382,クマネシリ岳,北海道,山,43.5247222,143.2547222,5,5,1,クマネシリ岳,,0,japan_with_rating
Q138964769,クンネシリ山,北海道,山,44.8752778,142.0750000,0,0,0,クンネシリ山,,0,japan_with_rating
Q6921696,コイカクシュサツナイ岳,北海道,山,42.5705556,142.8247222,4.7,4.7,3,コイカクシュサツナイ岳,,0,japan_with_rating
Q131911504,コトニヌプリ,北海道,山,43.5602778,144.2388889,0,0,0,コトニヌプリ,,0,japan_with_rating
Q138844137,コロイ山,北海道,山,42.7455556,141.8252778,5,5,1,コロイ山,,0,japan_with_rating
Q11303658,ゴメ島,北海道,荒島,44.7008333,142.8316667,3,3,3,ゴメ島,http://commons.wikimedia.org/wiki/Special:FilePath/Gomejima%20CHO777-C28-29.jpg,1,japan_with_rating
Q49639392,ゴロタ離れ島,北海道,島嶼,45.4391667,140.9650000,0,0,0,ゴロタ離れ島,,0,japan_with_rating
Q11405627,サケのふるさと 千歳水族館,北海道,水族館,42.8327220,141.6591670,4.3,4.3,3444,サケのふるさと 千歳水族館,http://commons.wikimedia.org/wiki/Special:FilePath/Chitose%20Salmon%20Aquarium.jpg,1,japan_with_rating
Q6923482,サシルイ岳,北海道,山,44.0956600,145.1434700,4.1,4.1,8,サシルイ岳,,0,japan_with_rating
Q11305053,サホロリゾート ベア・マウンテン,北海道,クマ牧場,43.1780556,142.8077778,4.4,4.4,879,サホロリゾート ベア・マウンテン,http://commons.wikimedia.org/wiki/Special:FilePath/Sahoro%20Resort%20Bear%20Mountain%20%E3%82%B5%E3%83%9B%E3%83%AD%E3%83%AA%E3%82%BE%E3%83%BC%E3%83%88%20%E3%83%99%E3%82%A2%E3%83%9E%E3%82%A6%E3%83%B3%E3%83%86%E3%83%B306.jpg,1,japan_with_rating
Q131911474,サマッカリヌプリ,北海道,山,43.5880556,144.2183333,0,0,0,サマッカリヌプリ,,0,japan_with_rating
Q131911551,サマッケヌプリ,北海道,山,43.5305556,144.2322222,0,0,0,サマッケヌプリ,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Samakkenupuri.png,1,japan_with_rating
Q6923439,サマッケヌプリ山,北海道,複式火山,43.6837167,144.7311833,0,0,0,サマッケヌプリ山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20Samakke-nupuri.jpg,1,japan_with_rating
Q131905700,サワンチサップ,北海道,山,43.6288889,144.4183333,0,0,0,サワンチサップ,,0,japan_with_rating
Q11305917,サンピアザ水族館,北海道,水族館,43.0369444,141.4716667,3.8,3.8,1481,新さっぽろサンピアザ水族館,http://commons.wikimedia.org/wiki/Special:FilePath/Sanpiaza%20Suizokukan.jpg,1,japan_with_rating
Q131902621,シアッシリ山,北海道,山,44.5900000,142.6469444,0,0,0,シアッシリ山,,0,japan_with_rating
Q131911787,シタバヌプリ山,北海道,山,43.6122222,144.6900000,5,5,1,シタバヌプリ山,,0,japan_with_rating
Q138856078,シャクナゲ岳,北海道,山,42.8888889,140.5772222,4.1,4.1,10,シャクナゲ岳,,0,japan_with_rating
Q131912389,シューパロ岳,北海道,山,43.2238889,142.2472222,0,0,0,シューパロ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Shuparodake.png,1,japan_with_rating
Q130374321,シートートムシメヌ山,北海道,山,44.4300833,142.0793889,0,0,0,シートートムシメヌ山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Shitotomushimenu%26Mt.Todomushi.jpg,1,japan_with_rating
Q31506586,セタウシ山,北海道,山,42.4453000,142.7315000,0,0,0,セタウシ山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Setaushi.png,1,japan_with_rating
Q6923738,ソエマツ岳,北海道,山,42.4272222,142.9469444,0,0,0,ソエマツ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20SOEMATSU%203.JPG,1,japan_with_rating
Q133305775,ソロアンナイ,北海道,山,42.5736111,142.6155556,0,0,0,ソロアンナイ,,0,japan_with_rating
Q131911818,ソーキップ岳,北海道,山,43.6980556,144.8383333,0,0,0,ソーキップ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Sokippudake.jpg,1,japan_with_rating
Q131902572,タウシュベツ山,北海道,山,43.4491667,143.2111111,4.6,4.6,1164,タウシュベツ川橋梁,,0,japan_with_rating
Q132917035,タツナラシ山,北海道,山,45.3086111,141.8508333,4.5,4.5,2,タツナラシ山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Tatsunarashi.jpg,1,japan_with_rating
Q6920136,チトカニウシ山,北海道,山,43.9068000,143.0478300,3.6,3.6,5,チトカニウシ山,,0,japan_with_rating
Q49635107,チトモシリ島,北海道,島嶼,43.3033333,145.6736111,0,0,0,チトモシリ島,,0,japan_with_rating
Q133283620,チュウルイ島,北海道,島嶼,43.4701040,144.1085340,4.1,4.1,177,チュウルイ島,http://commons.wikimedia.org/wiki/Special:FilePath/Churui%20island.jpg,1,japan_with_rating
Q6920132,チロロ岳,北海道,山,42.8255556,142.6752778,4.8,4.8,6,チロロ岳,,0,japan_with_rating
Q131911569,トサモシベ,北海道,山,43.5933333,144.3586111,0,0,0,トサモシベ,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Tosamoshibe.png,1,japan_with_rating
Q6920459,トッカリムイ岳,北海道,山,44.1656944,145.2780556,5,5,1,トッカリムイ岳,,0,japan_with_rating
Q6924152,トマム山,北海道,山,43.0786111,142.5961111,4.7,4.7,18,トマム山,,0,japan_with_rating
Q6924170,トヨニ岳,北海道,山,42.3627778,143.0061111,5,5,1,トヨニ岳,,0,japan_with_rating
Q11322179,トロッコ王国美深,北海道,主題公園,44.5475000,142.5698330,4.5,4.5,492,トロッコ王国 美深,http://commons.wikimedia.org/wiki/Special:FilePath/Bifuka%20Torokko%20Oukoku%20draisines.jpg,1,japan_with_rating
Q31477845,トーウツ岳,北海道,山,44.4697222,142.9144444,0,0,0,トーウツ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20T%C5%8Dutsu.jpg,1,japan_with_rating
Q11322387,トーノシケヌプリ,北海道,火山,42.6036110,140.8430560,3,3,1,トーノシケヌプリ,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20Tonoshikenupuri.JPG,1,japan_with_rating
Q131902532,ナイタイ山,北海道,山,43.2991667,143.1486111,0,0,0,ナイタイ山,,0,japan_with_rating
Q6922344,ナメワッカ岳,北海道,山,42.6644444,142.7219444,0,0,0,ナメワッカ岳,,0,japan_with_rating
Q131910243,ニシュオマナイ岳,北海道,山,42.4500000,142.8966667,0,0,0,ニシュオマナイ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Nishuomanai%202012-06-07.jpg,1,japan_with_rating
Q11324348,ニセイカウシュッペ山,北海道,山,43.7800000,142.9852778,4.5,4.5,27,ニセイカウシュッペ山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt-Niseikausyuppe.JPG,1,japan_with_rating
Q131902358,ニセイチャロマップ岳,北海道,山,43.7616667,143.1605556,0,0,0,ニセイチャロマップ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Niseicharomappudake.jpg,1,japan_with_rating
Q23772765,ニセコ大橋,北海道,公路橋,42.8077778,140.6808333,3.9,3.9,80,ニセコ大橋,http://commons.wikimedia.org/wiki/Special:FilePath/Niseko%20Ohashi.JPG,1,japan_with_rating
Q31481564,ニタトルシュケ山,北海道,山,43.6567000,144.4650000,5,5,2,ニタトルシュケ山,,0,japan_with_rating
Q132861679,ニフシオヤコツ,北海道,山,43.6452778,144.3811111,4,4,1,ニフシオヤコツ,,0,japan_with_rating
Q6922422,ニペソツ山,北海道,山,43.4558333,143.0322222,4.8,4.8,41,ニペソツ山,http://commons.wikimedia.org/wiki/Special:FilePath/Nipesotsuyama%20from%20Tengudake%202005-8-17.jpg,1,japan_with_rating
Q131902579,ニレシ岳,北海道,山,43.1697222,142.2538889,0,0,0,ニレシ岳,,0,japan_with_rating
Q134613976,ヌプリオンド,北海道,山,43.5533333,144.3572222,0,0,0,ヌプリオンド,,0,japan_with_rating
Q133306586,ヌ牛別岳,北海道,山,43.5552778,144.5786111,5,5,3,ヌ牛別岳（又牛別岳）,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Nuushibetsu.jpg,1,japan_with_rating
Q31476861,ノトロ山,北海道,山,43.7701900,146.6938400,,,0,NOT_FOUND,,0,japan_with_rating
Q11325868,ノースサファリサッポロ,北海道,違法建築物,42.9470280,141.2230280,4.1,4.1,3210,ノースサファリサッポロ,http://commons.wikimedia.org/wiki/Special:FilePath/Enter%20front.JPG,1,japan_with_rating
Q31506684,ハッタオマナイ岳,北海道,山,42.8479000,142.3126000,4,4,2,ハッタオマナイ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Hattaomanai.jpg,1,japan_with_rating
Q6922651,パンケヌーシ岳,北海道,山,42.8722222,142.7705556,0,0,0,Mount Pankenūshi,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Panken%C5%ABshi.jpg,1,japan_with_rating
Q31480513,パンケ山,北海道,山,44.8572000,142.1498000,5,5,3,パンケ山,,0,japan_with_rating
Q131912830,パンベツ山,北海道,山,42.5305556,142.7050000,0,0,0,パンベツ山,,0,japan_with_rating
Q11331252,ピアソン記念館,北海道,历史房屋博物馆,43.8064722,143.8868889,4.1,4.1,194,ピアソン記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Pierson%20museum.jpg,1,japan_with_rating
Q131911838,ピウケナイ山,北海道,山,43.6836111,142.7400000,5,5,1,ピウケナイ山,,0,japan_with_rating
Q131902544,ピシカチナイ山,北海道,山,43.2966667,142.9850000,1,1,1,ピシカチナイ山,,0,japan_with_rating
Q6922769,ピセナイ山,北海道,山,42.4136111,142.6377778,4.6,4.6,7,ピセナイ山,,0,japan_with_rating
Q6922786,ピッシリ山,北海道,山,44.3555556,142.0319444,4.4,4.4,8,ピッシリ山,,0,japan_with_rating
Q6922762,ピパイロ岳,北海道,山,42.7730556,142.7275000,4.3,4.3,6,ピパイロ岳,,0,japan_with_rating
Q6922763,ピラトコミ山,北海道,山,42.6063889,142.8391667,0,0,0,ピラトコミ山,,0,japan_with_rating
Q131912322,ピラミッド峰,北海道,山,42.6202778,142.7811111,,,0,NOT_FOUND,,0,japan_with_rating
Q7197999,ピリカヌプリ,北海道,山,42.4022222,142.9666667,5,5,6,ピリカヌプリ,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20PIRICA%202.JPG,1,japan_with_rating
Q132223826,ピリカ旧石器文化館,北海道,考古博物館,42.4772100,140.2018315,4.3,4.3,99,ピリカ旧石器文化館,,0,japan_with_rating
Q133520090,ピリベツ岳,北海道,山,43.5277778,143.2252778,0,0,0,ピリベツ岳,,0,japan_with_rating
Q133309705,ピロロ岳,北海道,山,42.2316667,143.1491667,0,0,0,ピロロ岳,,0,japan_with_rating
Q7196350,ピンネシリ,北海道,山,42.1377780,143.0358330,,,0,NOT_FOUND,,0,japan_with_rating
Q7196351,ピンネシリ (新十津川町・当別町),北海道,山,43.4919444,141.7066667,4.6,4.6,27,ピンネシリ,,0,japan_with_rating
Q11333073,フゴッペ洞窟,北海道,史前艺术洞穴,43.1950830,140.8383330,3.9,3.9,451,フゴッペ洞窟,http://commons.wikimedia.org/wiki/Special:FilePath/Fugoppe%20Cave.jpg,1,japan_with_rating
Q31485461,フップシ岳,北海道,山,43.4286111,144.0236111,5,5,2,フップシ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Fuppushi.png,1,japan_with_rating
Q138837151,フンベ山,北海道,山,42.9430556,143.4155556,5,5,2,フンベ山,,0,japan_with_rating
Q8521401,ベッピリガイ山,北海道,山,42.4705556,142.8516667,5,5,1,ベッピリガイ山,,0,japan_with_rating
Q6919657,ベベツ岳,北海道,山,43.4633333,142.7347222,4.3,4.3,3,ベベツ岳,,0,japan_with_rating
Q132818302,ペクンネウシヌプリ,北海道,山,43.7155556,144.8816667,3,3,1,ペクンネウシヌプリ,,0,japan_with_rating
Q6922696,ペケレベツ岳,北海道,山,42.9425000,142.7591667,4.6,4.6,7,ペケレベツ岳,,0,japan_with_rating
Q139718358,ペタヌ山,北海道,山,42.6363889,140.6325000,0,0,0,ベタヌ山,,0,japan_with_rating
Q8521355,ペンケヌーシ岳,北海道,山,42.8919444,142.6791667,0,0,0,ペンケヌーシ岳,,0,japan_with_rating
Q31480448,ペンケ山,北海道,山,44.8125000,142.1586111,5,5,1,ペンケ山,,0,japan_with_rating
Q11338093,ホロホロ山,北海道,山,42.6333333,141.1333333,4.3,4.3,37,徳舜瞥山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20HOROHORO.JPG,1,japan_with_rating
Q31480133,ポロヌプリ山,北海道,山,44.9613889,142.4200000,0,0,0,ポロヌプリ山,,0,japan_with_rating
Q31480144,ポロヌプリ岳,北海道,山,44.3983000,142.8933000,0,0,0,ポロヌプリ岳,,0,japan_with_rating
Q6923021,ポロモイ岳,北海道,山,44.3097222,145.3027778,5,5,1,ポロモイ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Poromoidake.jpg,1,japan_with_rating
Q131909380,ポンサマッケヌプリ,北海道,山,43.5102778,144.1802778,3,3,1,ポンサマッケヌプリ,,0,japan_with_rating
Q131912844,ポンヤオロマップ岳,北海道,山,42.5138889,142.9380556,2,2,1,ポンヤオロマップ岳,,0,japan_with_rating
Q6923018,ポンヤオロマップ岳,北海道,山,42.5136111,142.9377778,2,2,1,ポンヤオロマップ岳,,0,japan_with_rating
Q139585310,ポン山,北海道,山,45.2227778,141.2200000,3.8,3.8,16,ポン山,,0,japan_with_rating
Q31486729,ポン山,北海道,山,45.2230700,141.2201800,3.8,3.8,16,ポン山,,0,japan_with_rating
Q31482922,マクワンチサップ,北海道,山,43.6150000,144.4275000,0,0,0,マクワンチサップ,,0,japan_with_rating
Q133283612,マリモ展示観察センター,北海道,自然中心,43.4695590,144.1081050,4.1,4.1,356,チュウルイ島 マリモ展示観察センター,,0,japan_with_rating
Q11342608,ミュンヘン大橋,北海道,斜張橋,43.0170278,141.3530000,4,4,176,ミュンヘン大橋,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%83%9F%E3%83%A5%E3%83%B3%E3%83%98%E3%83%B3%E5%A4%A7%E6%A9%8B.jpg,1,japan_with_rating
Q134301313,モアン山,北海道,山,43.5680556,144.6941667,4.1,4.1,39,モアン山,,0,japan_with_rating
Q139008280,モイマ山,北海道,山,45.3925000,141.9225000,3,3,2,モイマ山,,0,japan_with_rating
Q132199866,モヨロ貝塚館,北海道,考古博物館,44.0246600,144.2692440,4.4,4.4,274,網走市立郷土博物館分館 モヨロ貝塚館,http://commons.wikimedia.org/wiki/Special:FilePath/2013%E5%B9%B44%E6%9C%88%E3%83%A2%E3%83%A8%E3%83%AD%E8%B2%9D%E5%A1%9A%E9%A4%A8.jpg,1,japan_with_rating
Q6922249,モラップ山,北海道,山,42.7538889,141.4133333,4,4,5,モラップ山,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Morappu.jpg,1,japan_with_rating
Q6924688,ヤオロマップ岳,北海道,山,42.5488889,142.8280556,5,5,1,ヤオロマップ岳,,0,japan_with_rating
Q134588492,ユケランヌプリ,北海道,山,43.0875000,143.7711111,0,0,0,ユケランヌプリ,,0,japan_with_rating
Q6924713,ユニ石狩岳,北海道,山,43.5644444,143.0702778,4.6,4.6,8,ユニ石狩岳,,0,japan_with_rating
Q131910279,ラサウヌプリ,北海道,山,43.9269444,144.9730556,0,0,0,ラサウヌプリ,,0,japan_with_rating
Q134580088,リシリ,北海道,山,43.5850000,144.4080556,,,0,NOT_FOUND,,0,japan_with_rating
Q6923356,ルシャ山,北海道,山,44.1448889,145.2071389,0,0,0,ルシャ山,,0,japan_with_rating
Q6923339,ルベツネ山,北海道,山,42.5200000,142.8566667,5,5,2,ルベツネ山,,0,japan_with_rating
Q133294409,レサッピ,北海道,山,42.6055556,142.5902778,0,0,0,レサッピ,,0,japan_with_rating
Q11350926,ローズガーデンちっぷべつ,北海道,玫瑰园,43.7743610,141.9782220,3.9,3.9,353,ローズガーデンちっぷべつ,,0,japan_with_rating
Q138848427,ワイスホルン,北海道,山,42.9080556,140.6333333,4.2,4.2,10,ワイスホルン,,0,japan_with_rating
Q31481881,七ッ岳,北海道,山,41.6242000,140.2142000,0,0,0,七ッ岳,,0,japan_with_rating
Q55522044,七飯岳,北海道,山,41.9202778,140.7308333,3.3,3.3,3,七飯岳,,0,japan_with_rating
Q131917945,三ッ峰,北海道,山,44.0841667,145.1325000,0,0,0,三ッ峰,,0,japan_with_rating
Q6922184,三国山,北海道,山,43.5925000,143.1525000,4.4,4.4,7,三国山,,0,japan_with_rating
Q133306499,三枚岳,北海道,山,42.0666667,143.2422222,,,0,NOT_FOUND,,0,japan_with_rating
Q11356532,三浦綾子記念文学館,北海道,人物紀念館,43.7535830,142.3478330,4.3,4.3,544,三浦綾子記念文学館,http://commons.wikimedia.org/wiki/Special:FilePath/AyakoMiuraMemorial.jpg,1,japan_with_rating
Q11356913,三笠市立博物館,北海道,古生物博物馆,43.2612780,141.9627220,4,4,1044,三笠市立博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Mikasa%2001.JPG,1,japan_with_rating
Q11356924,三笠铁道纪念馆,北海道,鐵路博物館,43.2273060,141.9040830,4.1,4.1,935,三笠鉄道記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Mikasa%20railroad%20memorial%20hall.JPG,1,japan_with_rating
Q11357218,三角山,北海道,山,43.0574700,141.2871000,4.4,4.4,96,三角山,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20sankaku%20mountain.jpg,1,japan_with_rating
Q136689795,三角山,北海道,山,43.5658333,144.2869444,,,0,NOT_FOUND,,0,japan_with_rating
Q136724062,三角山,北海道,山,43.2150000,144.7033333,,,0,NOT_FOUND,,0,japan_with_rating
Q139007793,三角山,北海道,山,44.9916667,142.2122222,,,0,NOT_FOUND,,0,japan_with_rating
Q6923471,三頭山,北海道,山,44.0913889,142.0858333,3.6,3.6,10,三頭山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Santo.jpg,1,japan_with_rating
Q6921570,上ホロカメットク山,北海道,山,43.4047222,142.6716667,4.7,4.7,30,上ホロカメットク山,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Kami-Horokamettoku%20in%20winter.JPG,1,japan_with_rating
Q104205678,上富良野町郷土館,北海道,博物館,43.4582300,142.4663000,4.1,4.1,22,上富良野町 郷土館,http://commons.wikimedia.org/wiki/Special:FilePath/Kamifuranocho%20Folk%20Museum%20Kamifurano%20Hokkaido%20Japan01s.jpg,1,japan_with_rating
Q11360263,上野ファーム,北海道,植物園,43.8083333,142.4857500,4.3,4.3,1742,上野ファーム,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%B8%8A%E9%87%8E%E3%83%95%E3%82%A1%E3%83%BC%E3%83%A0%EF%BC%88UENO%20FARM%EF%BC%89%20-%20panoramio%20%281%29.jpg,1,japan_with_rating
Q8526732,中ノ岳,北海道,山,42.4680556,142.8844444,0,0,0,中ノ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Nakanodake.png,1,japan_with_rating
Q6960273,中ノ峰,北海道,山,42.6177778,142.6925000,0,0,0,中ノ峰,,0,japan_with_rating
Q4803387,中原悌二郎記念旭川市彫刻美術館,北海道,人物紀念館,43.8052120,142.3647000,4.1,4.1,143,中原悌二郎記念旭川市彫刻美術館（旧旭川偕行社）,http://commons.wikimedia.org/wiki/Special:FilePath/Asahikawa%20Museum%20of%20Sculpture.JPG,1,japan_with_rating
Q11364150,中山峠写真の森美術館,北海道,美術館,42.8551944,141.0967500,3.7,3.7,2008,峠のマルシェ,,0,japan_with_rating
Q6922341,中岳,北海道,山,43.6861111,142.8758333,4.4,4.4,14,中岳,,0,japan_with_rating
Q20155423,中島,北海道,湖岛,43.6322222,144.3055556,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Kussharoko-Nakajima.jpg,1,japan_with_rating
Q20155437,中島,北海道,湖岛,42.6005556,140.8561111,4.3,4.3,48,中島,http://commons.wikimedia.org/wiki/Special:FilePath/130922%20Toyako%20Onsen%20Toyako%20Hokkaido%20Japan01s3.jpg,1,japan_with_rating
Q85875502,中川町エコミュージアムセンター,北海道,博物館,44.7448056,142.0351667,4.1,4.1,123,中川町エコミュージアムセンター,,0,japan_with_rating
Q17225728,中札内美術村,北海道,庭園,42.6775000,143.1625000,4.5,4.5,388,六花亭アートヴィレッジ 中札内美術村,http://commons.wikimedia.org/wiki/Special:FilePath/131013%20Nakasatsunai%20Art%20Village%20Hokkaido%20Japan00s3.jpg,1,japan_with_rating
Q11366289,中標津町郷土館,北海道,博物館,43.5535040,144.9707800,3.6,3.6,30,中標津町郷土館,,0,japan_with_rating
Q136689801,丸山,北海道,山,43.5566667,144.3452778,,,0,NOT_FOUND,,0,japan_with_rating
Q136745203,丸山,北海道,山,43.8475000,145.0672222,,,0,NOT_FOUND,,0,japan_with_rating
Q139333839,丸山,北海道,山,45.4855556,141.9297222,,,0,NOT_FOUND,,0,japan_with_rating
Q139563092,丸山,北海道,山,42.5536111,140.2519444,,,0,NOT_FOUND,,0,japan_with_rating
Q138779043,丸山 (中標津町),北海道,山,43.5533333,144.9700000,0,0,0,丸山,,0,japan_with_rating
Q6922040,丸山 (北海道十勝支庁),北海道,山,43.4175000,143.0308333,0,0,0,丸山,,0,japan_with_rating
Q11368387,丸瀬布森林公園いこいの森,北海道,森林公園,43.9314167,143.3361389,4.4,4.4,194,丸瀬布森林公園いこいの森,http://commons.wikimedia.org/wiki/Special:FilePath/Amemiya%2021gou%20Steam%20Locomotive%20Hokkaido%20Japan.jpg,1,japan_with_rating
Q132891719,主府久,北海道,山,42.8811111,142.3127778,0,0,0,主府久,,0,japan_with_rating
Q6921739,久山岳,北海道,山,42.8630556,142.8305556,3,3,1,久山岳,,0,japan_with_rating
Q31480695,乙部岳,北海道,山,42.0393700,140.2746000,4.7,4.7,7,乙部岳,,0,japan_with_rating
Q31481776,二岐岳,北海道,山,42.7788889,142.6175000,0,0,0,二岐岳,,0,japan_with_rating
Q11371926,二風谷アイヌ文化博物館,北海道,アイヌ博物館,42.6369320,142.1567210,4.2,4.2,972,平取町立二風谷アイヌ文化博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Nibutani%20Ainu%20Culture%20Museum.JPG,1,japan_with_rating
Q20044353,五天山,北海道,山,43.0499722,141.2565278,4.1,4.1,21,五天山,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Goten.JPG,1,japan_with_rating
Q17222936,五稜郭塔,北海道,觀光塔,41.7946890,140.7540030,4.3,4.3,16808,五稜郭タワー,http://commons.wikimedia.org/wiki/Special:FilePath/Goryokaku%20Tower%20Hakodate%20Hokkaido%20Japan01n.jpg,1,japan_with_rating
Q6920944,五色岳,北海道,山,43.6713889,142.9127778,5,5,1,五色岳,,0,japan_with_rating
Q11373285,井上靖纪念馆,北海道,人物紀念館,43.8052220,142.3636110,4.4,4.4,88,井上靖記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Yasushi-Inoue-Gedankstaette.jpg,1,japan_with_rating
Q134473802,仁多山,北海道,山,43.5038889,144.5430556,5,5,1,仁多山,,0,japan_with_rating
Q31481754,仁頃山,北海道,山,43.8842000,143.7192000,4,4,6,仁頃山,http://commons.wikimedia.org/wiki/Special:FilePath/Nikoro%20yama%20from%20Tomisato%20Dam.jpg,1,japan_with_rating
Q104236413,仙台藩白老元陣屋資料館,北海道,博物館,42.5655280,141.3439450,4,4,185,仙台藩白老元陣屋資料館,,0,japan_with_rating
Q104236483,伊達市噴火湾文化研究所,北海道,博物館,42.4811790,140.8551200,1,1,1,伊達市 噴火湾文化研究所,,0,japan_with_rating
Q6920842,伏美岳,北海道,山,42.7755556,142.7652778,4.4,4.4,5,伏美岳,,0,japan_with_rating
Q104234425,伝承遊学館,北海道,博物館,44.5423350,142.3230410,4.4,4.4,8,伝承遊学館,,0,japan_with_rating
Q31481797,似峡岳,北海道,山,44.1025000,142.7833000,0,0,0,似峡岳,,0,japan_with_rating
Q133309826,佐主岳,北海道,山,42.8658333,142.0880556,,,0,NOT_FOUND,,0,japan_with_rating
Q138835967,佐倉山,北海道,山,43.1402778,143.3402778,4,4,2,佐倉山,,0,japan_with_rating
Q31479536,佐呂間山,北海道,山,43.9342000,143.7658000,3,3,1,佐呂間山,,0,japan_with_rating
Q6923392,佐幌岳,北海道,山,43.1733299,142.7810765,4.1,4.1,21,佐幌岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Sahoro.JPG,1,japan_with_rating
Q31477255,余別岳,北海道,山,43.2483000,140.4658000,5,5,2,余別岳,,0,japan_with_rating
Q132553185,余市宇宙記念館,北海道,科學博物館,43.1892290,140.7886240,3.5,3.5,1192,余市宇宙記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Yoichi%20Space%20Dome%2C%20Hokkaido%20-%20Jun%2018%2C%202024.jpg,1,japan_with_rating
Q11385268,余市岳,北海道,山,43.0327780,141.0194440,4.3,4.3,27,余市岳,http://commons.wikimedia.org/wiki/Special:FilePath/Yoichi-dake.JPG,1,japan_with_rating
Q131911882,俣落岳,北海道,山,43.6936111,144.8088889,,,0,NOT_FOUND,,0,japan_with_rating
Q13425731,倶多楽,北海道,火山,42.4888890,141.1633330,4.2,4.2,136,倶多楽湖,http://commons.wikimedia.org/wiki/Special:FilePath/131102%20Lake%20Kuttara%20Shiraoi%20Hokkaido%20Japan01s3.jpg,1,japan_with_rating
Q11387679,優佳良織工芸館,北海道,工藝博物館,43.7719444,142.3083333,3.9,3.9,7,優佳良織工芸館,http://commons.wikimedia.org/wiki/Special:FilePath/Yukara%20Ori%20Craft%20Museum-20160725.jpg,1,japan_with_rating
Q11391845,八雲町郷土資料館,北海道,博物館,42.2545440,140.2682560,4.2,4.2,74,八雲町郷土資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Yamuko%20Town%20Museum.jpg,1,japan_with_rating
Q17230771,六花之森,北海道,庭園,42.6927778,143.1158333,4.3,4.3,1626,六花の森,http://commons.wikimedia.org/wiki/Special:FilePath/131013%20Rokka-no-Mori%20Nakasatsunai%20Hokkaido%20Japan01bs5.jpg,1,japan_with_rating
