source_id,name,prefecture,category,lat,lng,image_url
Q11414911,名古屋大學博物館,愛知縣,大學博物館,35.1531020,136.9669870,http://commons.wikimedia.org/wiki/Special:FilePath/Nagoya%20University%20Museum01.jpg
Q28524145,三菱汽車陳列館,愛知縣,公司博物館,34.9907222,137.1280556,
Q11651430,長久手市郷土資料室,愛知縣,地方文化館,35.1732830,137.0484220,http://commons.wikimedia.org/wiki/Special:FilePath/Nagakute%20Historical%20Museum-01.jpg
Q29168099,日本樂高樂園,愛知縣,樂高樂園,35.0505000,136.8436110,http://commons.wikimedia.org/wiki/Special:FilePath/Legoland%20japan.jpg
Q124685558,尾崎士郎記念館 (西尾市),愛知縣,文學館,34.8066080,137.0651460,http://commons.wikimedia.org/wiki/Special:FilePath/Nishio%20City%20Shiro%20Ozaki%20Memorial%20Museum%20exterior%20ac%20%281%29.jpg
Q55521274,豊橋市自然史博物館,愛知縣,自然歷史博物館,34.7211389,137.4321111,http://commons.wikimedia.org/wiki/Special:FilePath/Nonhoi%20park1.jpg
Q22117705,愛知・名古屋 戦争に関する資料館,愛知縣,軍事博物館,35.1774750,136.9056250,http://commons.wikimedia.org/wiki/Special:FilePath/Aichi%20Prefectural%20Office%20Otsubashi%20Branch%2020150817.JPG
Q11415016,名古屋市科學館,愛知縣,科學博物館,35.1647722,136.8996667,http://commons.wikimedia.org/wiki/Special:FilePath/Low%20frequency%20antennas%20at%20Nagoya%20City%20Science%20Museum.jpg
Q11295940,ガスエネルギー館,愛知縣,科學博物館,35.0622860,136.8973420,
Q134425023,もののけの里,愛知縣,主題公園,35.1763889,137.0933333,http://commons.wikimedia.org/wiki/Special:FilePath/Entrance%20of%20Mononoke%20Village%20-%201.jpg
Q27016919,南知多グリーンバレイ,愛知縣,主題公園,34.7480280,136.8997780,
Q30923099,設楽町奥三河郷土館,愛知縣,地方文化館,35.0928222,137.5721528,http://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki%20Shitara.jpg
Q111363679,名古屋城のカヤ,愛知縣,巨樹,35.1840563,136.8977245,http://commons.wikimedia.org/wiki/Special:FilePath/Kaya%20tree%20in%20front%20of%20Nishinomaru%20Exhibition%20Hall%20in%20Nagoya%20Castle%202.JPG
Q11282150,アイシンコムセンター,愛知縣,公司博物館,35.0005250,137.0166670,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%88%88%E8%B0%B7%E5%B8%82%E3%82%A2%E3%82%A4%E3%82%B7%E3%83%B3%E3%82%B3%E3%83%A0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC.jpg
Q136744903,常喵,愛知縣,觀光景點,34.8900570,136.8382510,http://commons.wikimedia.org/wiki/Special:FilePath/Tokoname%20Yakimono%20Sanpomichi%202009-10E.JPG
Q11352515,一太郎翁とまと記念館,愛知縣,餐館,35.0409250,136.9086920,http://commons.wikimedia.org/wiki/Special:FilePath/TOMATO%20Memorial%20Hall%20in%20Aichi%2002.jpg
Q11503947,新美南吉紀念館,愛知縣,人物紀念館,34.9093390,136.9112030,http://commons.wikimedia.org/wiki/Special:FilePath/Niiminankixhikinenkan.JPG
Q11587773,碧南市藤井達吉現代美術館,愛知縣,現代美術館,34.8733720,136.9817920,http://commons.wikimedia.org/wiki/Special:FilePath/Hekinan%20City%20Tatsukichi%20Fujii%20Museum%20of%20Contemporary%20Art%20ac.jpg
Q20043929,カゴメ記念館,愛知縣,公司博物館,35.0361500,136.9104739,http://commons.wikimedia.org/wiki/Special:FilePath/KAGOME%20Memorial%20Hall%20in%20Aichi%2001.jpg
Q27850747,三河武士のやかた家康館,愛知縣,歷史博物館,34.9577333,137.1588306,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Iyeyasu%20And%20Mikawa%20Bushi%20Museum%202019-12%20ac.jpg
Q11422741,國盛酒之文化館,愛知縣,公司博物館,34.8953610,136.9349750,http://commons.wikimedia.org/wiki/Special:FilePath/Kunizakari%20Sake%20no%20Bunkakan%20Museum%20ac.jpg
Q4696582,愛知縣立陶瓷博物館,愛知縣,都道府县立博物馆,35.1858333,137.0980556,http://commons.wikimedia.org/wiki/Special:FilePath/Aichi%20Prefectural%20Ceramic%20Museum-01.jpg
Q11641867,道風紀念館,愛知縣,人物紀念館,35.2203640,136.9681060,http://commons.wikimedia.org/wiki/Special:FilePath/Tofu%20Memorial%20Museum.jpg
Q30935176,愛知航空博物館,愛知縣,航空博物館,35.2476111,136.9246944,http://commons.wikimedia.org/wiki/Special:FilePath/Aichi%20Museum%20of%20Flight.jpg
Q11409003,博物館「醋之里」,愛知縣,食物博物館,34.8930030,136.9342970,http://commons.wikimedia.org/wiki/Special:FilePath/Mizkan%20muesum%2020250729.jpg
Q11527877,東海市立平洲記念館・郷土資料館,愛知縣,人物紀念館,35.0315030,136.9179580,http://commons.wikimedia.org/wiki/Special:FilePath/Heisyu%20Memorial%20Hall.jpg
Q11581436,盛田味の館,愛知縣,食物博物館,34.8273610,136.8661110,http://commons.wikimedia.org/wiki/Special:FilePath/Moritaaji1.jpg
Q11282560,アイ・ファイン,愛知縣,人物紀念館,35.2428420,136.9220560,http://commons.wikimedia.org/wiki/Special:FilePath/I-fain%28Ichiro%20Museum%29%2020150412.JPG
Q111751504,神明社の大シイ,愛知縣,巨樹,34.8753611,137.1137778,http://commons.wikimedia.org/wiki/Special:FilePath/Shinmeisha%20no%20Osii%20tree%20of%20Castanopsis%20sieboldii%20A.jpg
Q11321699,豐田鞍池紀念館,愛知縣,公司博物館,35.1000750,137.2151310,http://commons.wikimedia.org/wiki/Special:FilePath/Kiichiro%20Toyoda%20House%20Bertel-Schmitt.jpg
Q11445943,奥殿阵屋,愛知縣,觀光景點,35.0292500,137.1948889,http://commons.wikimedia.org/wiki/Special:FilePath/Okutono-Jinya-1.jpg
Q21654788,水の歴史資料館,愛知縣,水廠博物館,35.1756390,136.9566940,http://commons.wikimedia.org/wiki/Special:FilePath/Nagoya%20City%20Water%20History%20Museum%2020150527.JPG
Q121774775,愛知県埋蔵文化財調査センター,愛知縣,埋藏文化財中心,35.1053820,136.7207280,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%84%9B%E7%9F%A5%E7%9C%8C%E5%9F%8B%E8%94%B5%E6%96%87%E5%8C%96%E8%B2%A1%E8%AA%BF%E6%9F%BB%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%20ac.jpg
Q97370832,清澤満之記念館,愛知縣,人物紀念館,34.8737986,136.9810138,http://commons.wikimedia.org/wiki/Special:FilePath/Kiyozawa%20Manshi%20Memorial%20Museum.JPG
Q5362576,磁浮·鐵道館,愛知縣,鐵路博物館,35.0473500,136.8493190,http://commons.wikimedia.org/wiki/Special:FilePath/Liniatetsudoukan.JPG
Q130601359,千代倉記念館,愛知縣,歷史博物館,35.0793611,136.9524167,
Q11608844,あま市美和歴史民俗資料館,愛知縣,民俗博物館,35.2007694,136.7846222,http://commons.wikimedia.org/wiki/Special:FilePath/Miwa%20Historical%20Museum-01.jpg
Q76913410,あま市甚目寺歴史民俗資料館,愛知縣,民俗博物館,35.1934444,136.8235000,http://commons.wikimedia.org/wiki/Special:FilePath/Jimokuji%20Industrial%20Hall%20in%20Aichi%2001.jpg
Q11566626,瀨戶染付工藝館,愛知縣,陶瓷博物館,35.2246750,137.1074000,http://commons.wikimedia.org/wiki/Special:FilePath/Seto-MCMTC01.jpg
Q56702311,JR東海 超伝導リニア館,愛知縣,パビリオン,35.1762833,137.0864806,http://commons.wikimedia.org/wiki/Special:FilePath/JR%20Central%20Pavilion.jpg
Q11559240,海賓館マリンセンターハウス,愛知縣,體育博物館,34.8199830,137.2236530,http://commons.wikimedia.org/wiki/Special:FilePath/Marine%20center%20house.jpg
Q95573129,稲永ビジターセンター,愛知縣,自然中心,35.0742420,136.8489560,http://commons.wikimedia.org/wiki/Special:FilePath/INAE%20Visitor%20Center.jpg
Q11224073,伊奈生活博物館,愛知縣,陶瓷博物館,34.8811780,136.8487030,http://commons.wikimedia.org/wiki/Special:FilePath/Inaxlivemuseum%202010.jpg
Q56736668,ラムサール条約湿地藤前干潟藤前活動センター,愛知縣,自然中心,35.0827167,136.8353278,http://commons.wikimedia.org/wiki/Special:FilePath/Fujimae-activity-center.jpg
Q11341608,マンドリンの音の博物館,愛知縣,柏林乐器博物馆,35.1497220,136.9461190,http://commons.wikimedia.org/wiki/Special:FilePath/Mandolin%20Museum%20Nagoya%2020140517.JPG
Q30922850,熱田白鳥の歴史館,愛知縣,林業博物館,35.1271944,136.9002778,http://commons.wikimedia.org/wiki/Special:FilePath/Atutashirotorirekisikan.jpg
Q97273044,常滑陶之森,愛知縣,陶瓷博物館,34.8868333,136.8505556,http://commons.wikimedia.org/wiki/Special:FilePath/Tokoname%20Ceramic%20Research%20Institute%20ac%20%281%29.jpg
Q104720628,設楽原歴史資料館,愛知縣,歷史博物館,34.9187500,137.5282500,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%96%B0%E5%9F%8E%E5%B8%82%E8%A8%AD%E6%A5%BD%E5%8E%9F%E6%AD%B4%E5%8F%B2%E8%B3%87%E6%96%99%E9%A4%A8.JPG
Q130542834,名古屋東洋官窯陶磁美術館,愛知縣,陶瓷博物館,35.1723889,136.8853611,http://commons.wikimedia.org/wiki/Special:FilePath/Nakamura%2020220408-55.jpg
Q60580229,豊島記念資料館,愛知縣,織物博物館,35.2981944,136.8016111,http://commons.wikimedia.org/wiki/Special:FilePath/Toyoshima%20Memorial%20Museum%20ac%20%283%29.jpg
Q117220443,とこなめ陶の森資料館,愛知縣,陶瓷博物館,34.8868333,136.8505556,http://commons.wikimedia.org/wiki/Special:FilePath/Tokoname%20Tounomori%20Museum%20ac%20%282%29.jpg
Q11584546,知多市歴史民俗博物館,愛知縣,民俗博物館,34.9991440,136.8680190,http://commons.wikimedia.org/wiki/Special:FilePath/Chita%20Museum%20of%20History%20and%20Folklore.jpg
Q11566675,瀬戸蔵ミュージアム,愛知縣,陶瓷博物館,35.2253860,137.1006640,http://commons.wikimedia.org/wiki/Special:FilePath/Setoguramuseum1.JPG
Q11349820,復古電車館,愛知縣,鐵路博物館,35.1866528,136.9855944,http://commons.wikimedia.org/wiki/Special:FilePath/Nagoya%20City%20Tram%20%26%20Subway%20Museum%2002.JPG
Q11407070,半田市鐵道資料館,愛知縣,鐵路博物館,34.8946390,136.9310830,http://commons.wikimedia.org/wiki/Special:FilePath/130125%20Handa%20railway%20museum.jpg
Q11273937,どんでん館,愛知縣,山車会館,35.3811389,136.9396944,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%81%A9%E3%82%93%E3%81%A7%E3%82%93%E9%A4%A8%20%E5%A4%96%E8%A6%B3.JPG
Q79866768,切支丹遺蹟博物館,愛知縣,キリスト教博物館,35.1536730,136.9012930,http://commons.wikimedia.org/wiki/Special:FilePath/Nagoya-Christian-Museum-001.jpg
Q11494095,愛知県下水道科学館,愛知縣,下水道博物館,35.2314860,136.7545560,http://commons.wikimedia.org/wiki/Special:FilePath/Aichi%20Prefecture%20Sewage%20Science%20Museum-01.jpg
Q11569116,热田神宫宝物馆,愛知縣,宝物館,35.1249170,136.9094530,http://commons.wikimedia.org/wiki/Special:FilePath/Bunka-Den%20%28Treasure%20Exhibition%20Hall%29%20in%20Atsuta%20Shrine%20-%201.jpg
Q51742086,大口町歴史民俗資料館,愛知縣,博物館,35.3283889,136.9100833,http://commons.wikimedia.org/wiki/Special:FilePath/Oguchi%20town%20Health%20Culture%20Center%20ac%20%281%29.jpg
Q60987803,内田家,愛知縣,博物館,34.7346110,136.8738330,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%B0%BE%E5%B7%9E%E5%BB%BB%E8%88%B9%E5%86%85%E6%B5%B7%E8%88%B9%E8%88%B9%E4%B8%BB%20%E5%86%85%E7%94%B0%E5%AE%B6%20ac.jpg
Q85877712,古橋懐古館,愛知縣,博物館,35.2145556,137.5079167,http://commons.wikimedia.org/wiki/Special:FilePath/Furuhashi%20Kaiko-kan%20ac.jpg
Q112032623,甲冑ミュージアム,愛知縣,博物館,35.0791097,136.9259397,http://commons.wikimedia.org/wiki/Special:FilePath/NGO%20Minami%20Tangotori%20Armor%20Museum%2020220514-05.jpg
Q28328048,安城市歴史博物館,愛知縣,博物館,34.9457722,137.0980806,http://commons.wikimedia.org/wiki/Special:FilePath/Anjo%20City%20Museum%20of%20History%202008.jpg
Q11407065,半田市立博物館,愛知縣,博物館,34.8913690,136.9141640,http://commons.wikimedia.org/wiki/Special:FilePath/Handa%20City%20Library1.jpg
Q21655090,夢と学びの科学体験館,愛知縣,博物館,34.9881361,137.0129667,http://commons.wikimedia.org/wiki/Special:FilePath/Hands-On%20Science%20Museum%202020%20ac%20%281%29.jpg
Q7051341,則武之森,愛知縣,庭園,35.1798680,136.8815860,http://commons.wikimedia.org/wiki/Special:FilePath/Noritake%20Garden02%2C%20Nishi%20Ward%20Nagoya%202014.jpg
Q17226430,刈谷市鄉土資料館,愛知縣,博物館,34.9878330,136.9863890,http://commons.wikimedia.org/wiki/Special:FilePath/Kariya%20city%20museum%20of%20local%20history-c.JPG
Q41530475,一宮市尾西歴史民俗資料館,愛知縣,博物館,35.3057750,136.7364750,http://commons.wikimedia.org/wiki/Special:FilePath/Bisai%20Museum%20of%20History%20and%20Folklore%2003.JPG
Q131468158,盛田昭夫塾,愛知縣,博物館,34.8313889,136.8666667,http://commons.wikimedia.org/wiki/Special:FilePath/Tokoname%20Akio%20Morita%20Library%20ac.jpg
Q30935963,豐田市近代產業與生活發現館,愛知縣,博物館,35.0875278,137.1609167,http://commons.wikimedia.org/wiki/Special:FilePath/Toyota%20City%20Hakken-kan%20exterior%20ac%20%281%29.jpg
Q15229358,日本独楽博物館,愛知縣,博物館,35.0958330,136.8708810,http://commons.wikimedia.org/wiki/Special:FilePath/Nihon%20Koma%20Hakubutsukan.jpg
Q11587766,碧南市哲學體驗村無我苑,愛知縣,博物館,34.9104030,137.0098330,http://commons.wikimedia.org/wiki/Special:FilePath/Hekinan%20City%20Hands-on%20Philosophy%20Museum.jpg
Q11571205,犬山市文化史料館,愛知縣,博物館,35.3856310,136.9391890,http://commons.wikimedia.org/wiki/Special:FilePath/Inuyama%20Artifacts%20Museum%20ac.jpg
Q11627733,西尾市岩瀨文庫,愛知縣,圖書館,34.8743889,137.0538333,http://commons.wikimedia.org/wiki/Special:FilePath/Iwase%20bunko.jpg
Q117220457,とこなめ陶の森陶芸研究所,愛知縣,陶艺工作室,34.8868465,136.8505975,http://commons.wikimedia.org/wiki/Special:FilePath/Tokoname%20Ceramic%20Research%20Institute%20ac%20%281%29.jpg
Q17216693,中部大學民族資料博物館,愛知縣,博物館,35.2736389,137.0129167,http://commons.wikimedia.org/wiki/Special:FilePath/Chubu%20University%20Miura%20Memorial%20Library%2020190202.jpg
Q60580236,彌富市歴史民俗資料館,愛知縣,博物館,35.1094444,136.7244444,http://commons.wikimedia.org/wiki/Special:FilePath/Yatomi%20City%20History%20and%20Folklore%20Museum%202022-04%20ac%20%281%29.jpg
Q136707147,足助中馬館,愛知縣,博物館,35.1374083,137.3185028,
Q48758617,武豊町歴史民俗資料館,愛知縣,博物館,34.8558056,136.9147500,http://commons.wikimedia.org/wiki/Special:FilePath/Taketoyo%20Town%20History%20and%20Folklore%20Museum%20ac%20%281%29.jpg
Q38255004,岡崎信用金庫資料館,愛知縣,博物館,34.9579250,137.1679417,http://commons.wikimedia.org/wiki/Special:FilePath/Okazaki%20Shinkin%20Bank%20Museum%201.jpg
Q121815987,爲三郎記念館,愛知縣,博物館,35.1678178,136.9482208,
Q48759260,清須市西枇杷島問屋記念館,愛知縣,博物館,35.1932833,136.8620889,http://commons.wikimedia.org/wiki/Special:FilePath/Nishibiwajima%20Tonya%20Memorial%20Museum%20ac%20%281%29.jpg
Q48756110,知立市歴史民俗資料館,愛知縣,博物館,35.0013611,137.0388056,http://commons.wikimedia.org/wiki/Special:FilePath/Chiryu%20City%20Library%202016-c.JPG
Q83401281,みよし市立歴史民俗資料館,愛知縣,博物館,35.0877500,137.0740278,http://commons.wikimedia.org/wiki/Special:FilePath/Miyoshi%20City%20History%20and%20Folklore%20Museum%20ac%20%281%29.jpg
Q110259947,剣の宝庫 草薙館,愛知縣,博物館,35.1245969,136.9083179,http://commons.wikimedia.org/wiki/Special:FilePath/Atsuta%20Jingu6.jpg
Q11514080,昭和日常博物馆,愛知縣,博物館,35.2500000,136.8855560,http://commons.wikimedia.org/wiki/Special:FilePath/Kitanagoya%20City%20East%20Library.jpg
Q55521745,豊川市民俗資料館,愛知縣,博物館,34.8569167,137.4241389,http://commons.wikimedia.org/wiki/Special:FilePath/Toyokawa%20City%20Museum%20of%20Folklore%20%282011.03.05%29.jpg
Q11497803,招財貓博物館,愛知縣,博物館,35.2263750,137.1033780,http://commons.wikimedia.org/wiki/Special:FilePath/Seto%20Maneki-Neko%20Museum.jpg
Q11294855,カモメリア,愛知縣,博物館,34.7323360,137.3297830,http://commons.wikimedia.org/wiki/Special:FilePath/Kamomeria1.jpg
Q55535195,東栄町立博物館,愛知縣,博物館,35.0684167,137.7045278,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9D%B1%E6%A0%84%E7%94%BA%E5%8D%9A%E7%89%A9%E9%A4%A8%202018%E5%B9%B46%E6%9C%88%20ac.jpg
Q63435512,刈谷市歴史博物館,愛知縣,博物館,34.9921278,136.9852222,http://commons.wikimedia.org/wiki/Special:FilePath/Kariya%20city%20Museum%20of%20History%20exterior%20ac%20%282%29.jpg
Q123367980,豊川市桜ヶ丘ミュージアム,愛知縣,博物館,34.8301390,137.3895280,http://commons.wikimedia.org/wiki/Special:FilePath/Toyokawa%20City%20Sakuragaoka%20Museum%20ac.jpg
Q11407757,南山大学人類学博物館,愛知縣,博物館,35.1498860,136.9626170,http://commons.wikimedia.org/wiki/Special:FilePath/Nanzanjinpaku.jpg
Q11311288,スカイワードあさひ,愛知縣,博物館,35.2207780,137.0290080,http://commons.wikimedia.org/wiki/Special:FilePath/Skyward-Asahi01.jpg
Q11495950,戦争と平和の資料館ピースあいち,愛知縣,博物館,35.1762750,136.9918890,http://commons.wikimedia.org/wiki/Special:FilePath/Peace%20Aichi%2020150921.JPG
Q48756612,蟹江町歴史民俗資料館,愛知縣,博物館,35.1369444,136.7907778,http://commons.wikimedia.org/wiki/Special:FilePath/Kanie%20History%20and%20Folklore%20Museum%20exterior%20ac.jpg
Q39152597,豊橋市二川宿本陣資料館,愛知縣,博物館,34.7233333,137.4497222,http://commons.wikimedia.org/wiki/Special:FilePath/Futagawa-Yado.jpg
Q56305473,あいち銭湯資料館,愛知縣,博物館,35.1552500,136.9140830,http://commons.wikimedia.org/wiki/Special:FilePath/Aichi%20Sento%20Shiryokan%2020190119-01.jpg
Q21653837,豐田市鄉土資料館,愛知縣,博物館,35.0940780,137.1600330,http://commons.wikimedia.org/wiki/Special:FilePath/Toyota%20City%20Local%20History%20Museum%20ac%20%286%29.jpg
Q48747997,一宮市木曾川資料館,愛知縣,博物館,35.3444306,136.7782083,http://commons.wikimedia.org/wiki/Special:FilePath/Ichinomiya%20City%20Kisogawa%20Museum%20ac.jpg
Q132125250,御油の松並木資料館,愛知縣,博物館,34.8441010,137.3185400,http://commons.wikimedia.org/wiki/Special:FilePath/Historical%20Tokaido%20Pine%20Trees%20Visitor%20Center%20%282015.01.23%29%202.jpg
Q11633805,豊橋市地下資源館,愛知縣,博物館,34.7291220,137.4313890,http://commons.wikimedia.org/wiki/Special:FilePath/Toyohashi-Museum-of-Natural-Resources-1.jpg
Q104708785,阿賀野市立吉田東伍記念博物館,新潟縣,纪念博物馆,37.7759830,139.2323530,http://commons.wikimedia.org/wiki/Special:FilePath/Yoshida%20Togo%20Memorial%20Museum%2C%20Agano%2C%20Niigata%2C%20Japan%2C%20August%202023.jpg
Q110998809,八方台,新潟縣,风景点,37.4233333,138.9294444,
Q28686116,鉢&田島征三・絵本と木の実の美術館,新潟縣,美術館,37.1125000,138.6936111,http://commons.wikimedia.org/wiki/Special:FilePath/Hachi%20%26%20Seizo%20Tashima%20Museum%20of%20Picture%20Book%20Art.jpg
Q123516557,春日山城跡ものがたり館,新潟縣,歷史博物館,37.1530230,138.2222700,
Q11650572,小千谷市錦鯉の里,新潟縣,水族館,37.3111111,138.7952778,http://commons.wikimedia.org/wiki/Special:FilePath/Ojiya%20Nishikigoi%20no%20Sato%20ac%20%281%29.jpg
Q11349396,彩虹塔,新潟縣,觀光塔,37.9163056,139.0557222,http://commons.wikimedia.org/wiki/Special:FilePath/Niigata%20Rainbow%20tower.JPG
Q123517037,美の川酒造酒造館,新潟縣,日本清酒博物館,37.4365770,138.8438600,
Q11332823,フォッサマグナミュージアム,新潟縣,地質学博物館,37.0255560,137.8700830,http://commons.wikimedia.org/wiki/Special:FilePath/Fossa%20Magna%20Museum.JPG
Q17227042,中野邸記念館,新潟縣,历史房屋博物馆,37.7502500,139.1142220,
Q17209791,新潟市漫畫家之家,新潟縣,動漫博物館,37.9205830,139.0447500,http://commons.wikimedia.org/wiki/Special:FilePath/Niigata%20City%20Manga%20House%2020131106.jpg
Q11503023,新潟県立万代島美術館,新潟縣,美術館,37.9253330,139.0595280,http://commons.wikimedia.org/wiki/Special:FilePath/Toki-Messe-01.jpg
Q11234463,NASPAコスモスガーデン,新潟縣,主題公園,36.9277170,138.8132280,http://commons.wikimedia.org/wiki/Special:FilePath/NASPA%E3%82%B3%E3%82%B9%E3%83%A2%E3%82%B92.jpg
Q28686072,越後妻有里山現代美術館MonET,新潟縣,現代美術館,37.1388889,138.7602778,http://commons.wikimedia.org/wiki/Special:FilePath/Echigo-Tsumari%20Satoyama%20Museum%20of%20Contemporary%20Art%20KINARE.JPG
Q11502885,新潟市北區鄉土博物館,新潟縣,地方文化館,37.9161111,139.2256389,http://commons.wikimedia.org/wiki/Special:FilePath/Toysaka%20Museum%20001%20April2020.jpg
Q11502895,新潟市歷史博物館,新潟縣,海事博物館,37.9298333,139.0577222,http://commons.wikimedia.org/wiki/Special:FilePath/160716%20Niigata%20City%20History%20Museum%20Main%20Building%20Niigata%20Japan01bs5.jpg
Q104708819,彌彦神社宝物殿,新潟縣,宝物館,37.7065230,138.8280700,
Q28686074,まつだい「農舞台」,新潟縣,美術館,37.1316667,138.6150000,http://commons.wikimedia.org/wiki/Special:FilePath/Matsudai%20Nohbutai.jpg
Q17225142,長岡市青少年文化センター,新潟縣,文化中心,37.4461111,138.8619444,http://commons.wikimedia.org/wiki/Special:FilePath/Nagaoka%20City%20Seisyonen%20Bunka%20Center.jpg
Q11425083,坂口記念館,新潟縣,人物紀念館,37.1805556,138.3425000,http://commons.wikimedia.org/wiki/Special:FilePath/Sakaguchikinenkan.jpg
Q17209769,新潟市新津美術館,新潟縣,美術館,37.7625280,139.1123610,http://commons.wikimedia.org/wiki/Special:FilePath/Niitsu%20Art%20Museum%20201905.jpg
Q78058843,上越科学館,新潟縣,科學博物館,37.1538889,138.2522222,http://commons.wikimedia.org/wiki/Special:FilePath/Joetsu%20Science%20Museum%20April2020.jpg
Q11461452,小林古径記念美術館,新潟縣,人物紀念館,37.1106389,138.2549444,http://commons.wikimedia.org/wiki/Special:FilePath/Joetsu%20Municipal%20Museum.JPG
Q11579494,白壁兵舎,新潟縣,軍事博物館,37.9543458,139.3224425,http://commons.wikimedia.org/wiki/Special:FilePath/160717%20White%20wall%20barracks%20archives%20museum%20of%20public%20relations%20Shibata%20Niigata%20pref%20Japan01s3.jpg
Q11246368,北方文化博物館,新潟縣,历史房屋博物馆,37.8296170,139.1521470,http://commons.wikimedia.org/wiki/Special:FilePath/Northern%20Culture%20Museum%20002.jpg
Q11305817,サントピアワールド,新潟縣,主題樂園,37.7649167,139.2528333,http://commons.wikimedia.org/wiki/Special:FilePath/SUNTOPIA%20WORLD.JPG
Q28669360,木村茶道美術館,新潟縣,美術館,37.3597222,138.5447222,
Q104708807,上越市立歴史博物館,新潟縣,歷史博物館,37.1116920,138.2551900,http://commons.wikimedia.org/wiki/Special:FilePath/Joetsu%20Municipal%20Museum.JPG
Q85162625,相川郷土博物館,新潟縣,礦業博物館,38.0375000,138.2400000,http://commons.wikimedia.org/wiki/Special:FilePath/Aikawa%20History%20Museum%20ac%20%281%29.jpg
Q104708800,長岡市馬高縄文館,新潟縣,考古博物館,37.4466190,138.7684800,http://commons.wikimedia.org/wiki/Special:FilePath/Umataka%20Jomon%20Museum.jpg
Q11503129,新潟县立近代美術館,新潟縣,都道府县立博物馆,37.4644722,138.8320833,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%96%B0%E6%BD%9F%E8%BF%91%E4%BB%A3%E7%BE%8E%E8%A1%93%E9%A4%A8.jpg
Q106242079,佐渡西三川ゴールドパーク,新潟縣,主題公園,37.8980556,138.2963889,http://commons.wikimedia.org/wiki/Special:FilePath/Sado%20Nishimikawa%20Gold%20Park.jpg
Q11502710,新津記念館,新潟縣,美術館,37.9190280,139.0370560,http://commons.wikimedia.org/wiki/Special:FilePath/Niitsu%20House%2001.JPG
Q61721910,Iyoboya會館,新潟縣,水族館,38.2277778,139.4713889,http://commons.wikimedia.org/wiki/Special:FilePath/Iyoboya%20Museum.jpg
Q104708784,巻菱湖記念時代館,新潟縣,書法美術館,37.9312140,139.1059300,
Q63170507,新潟県立こども自然王国,新潟縣,主題樂園,37.2108333,138.6330556,
Q11450434,安吾 風の館,新潟縣,人物紀念館,37.9266667,139.0377778,http://commons.wikimedia.org/wiki/Special:FilePath/Niigata%20Ango-kaze-no-yakata%2020130811.JPG
Q102442450,塩沢つむぎ記念館,新潟縣,零售店,37.0410423,138.8497244,http://commons.wikimedia.org/wiki/Special:FilePath/Shiozawa%20Tsumugi%20Pavilion.JPG
Q11653568,長者ケ原考古館,新潟縣,考古博物館,37.0246111,137.8678061,http://commons.wikimedia.org/wiki/Special:FilePath/Chojagahara%20Archeological%20Museum.JPG
Q11383307,佐渡版画村美術館,新潟縣,美術館,38.0351390,138.2408890,http://commons.wikimedia.org/wiki/Special:FilePath/Sado%20Hangamura%20Art%20Museum%20ac.jpg
Q11360174,上越清里星のふるさと館,新潟縣,天文博物館,37.0358330,138.3650000,http://commons.wikimedia.org/wiki/Special:FilePath/Joetsu%20Kiyosato%20Star%20Town%20Museum%20exterior%20in%202013-09-06.jpg
Q104708816,良寛記念館,新潟縣,纪念博物馆,37.5423830,138.6881570,http://commons.wikimedia.org/wiki/Special:FilePath/Ryokan%20Memorial%20Museum.jpg
Q99933926,長岡市栃尾美術館,新潟縣,美術館,37.4716667,138.9952778,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%95%B7%E5%B2%A1%E5%B8%82%E6%A0%83%E5%B0%BE%E7%BE%8E%E8%A1%93%E9%A4%A8.jpg
Q11360163,上越市立水族博物館,新潟縣,水族館,37.1735000,138.2329722,http://commons.wikimedia.org/wiki/Special:FilePath/Joetsu%20Aquarium%20Umigatari.jpg
Q11569266,燕市産業史料館,新潟縣,工业博物馆,37.6527778,138.9191667,http://commons.wikimedia.org/wiki/Special:FilePath/Tsubame%20Industrial%20Materials%20Museum%20Mar2022-001.jpg
Q11502938,新潟市美術館,新潟縣,美術館,37.9284167,139.0417222,http://commons.wikimedia.org/wiki/Special:FilePath/Niigata%20City%20Art%20Museum.jpg
Q11503121,新潟縣立自然科学館,新潟縣,都道府县立博物馆,37.8907220,139.0497500,http://commons.wikimedia.org/wiki/Special:FilePath/NIIGATA%20SCIENCE%20MUSEUM.JPG
Q11342307,米西拉藝術館,新潟縣,美術館,37.1094167,138.8043611,
Q61722200,寺泊水族博物館,新潟縣,水族館,37.6338889,138.7602778,http://commons.wikimedia.org/wiki/Special:FilePath/Teradomari%20Aquarium%2003.jpg
